,open,high,low,close,volume
2023-01-02 05:42:00,186.88329832530397,187.31223533137822,186.75656350778945,187.03990265650657,64876
2023-01-02 05:43:00,186.193054694104,187.0200583663288,186.13077342269284,186.6806977843763,90727
2023-01-02 05:44:00,186.86410193930973,187.02755176384352,186.67565448303063,186.85561432879985,50412
2023-01-02 05:45:00,188.70102773488844,188.72475722052081,186.2718197075102,186.40603202978892,73282
2023-01-02 05:46:00,187.75466687004715,187.83233672371938,187.53583959112746,187.6242788440531,29484
2023-01-02 05:47:00,187.157115905893,187.8808114448368,186.804931355602,186.97457438115725,39658
2023-01-02 05:48:00,187.4434359198301,187.75794641739398,185.93781195925084,187.16705762488286,7053
2023-01-02 05:49:00,187.570944827925,187.59089519902946,187.50453593768088,187.54164079262958,83055
2023-01-02 05:50:00,187.88286841178518,188.50302068571605,187.6397367578797,187.79320864179252,56251
2023-01-02 05:51:00,187.59324066803026,188.0458888819028,187.58667040434935,187.70760067070958,41645
2023-01-02 05:52:00,187.498693932375,187.8564228609662,187.45075970331038,187.65326643458357,3545
2023-01-02 05:53:00,188.33898861422992,188.57815852769585,186.6288351341667,187.6966958586996,80983
2023-01-02 05:54:00,188.6242945893599,188.88284124157667,187.30090625704565,187.6326901583146,96495
2023-01-02 05:55:00,188.30130085301613,189.06811636793557,187.98011224206692,188.19401912234537,78213
2023-01-02 05:56:00,188.74583716569506,190.03389092737012,188.23192461512383,189.4608601483532,9560
2023-01-02 05:57:00,189.52068005031563,189.63375310962778,189.08786249591444,189.16293761502837,63375
2023-01-02 05:58:00,188.8666607374522,188.91076025673917,188.2024768122199,188.4045060420769,4662
2023-01-02 05:59:00,188.8247468442438,188.9784107779307,188.28266675402318,188.3734482855451,79591
2023-01-02 06:00:00,190.36079094783383,191.4584053872026,188.67555776855505,189.85013186089876,40497
2023-01-02 06:01:00,189.45787697875573,190.3646973949003,189.16730387685254,189.41138370597793,53606
2023-01-02 06:02:00,190.0675081470725,190.90397138311042,189.14021902250204,190.36172699087317,63112
2023-01-02 06:03:00,191.34285133723594,191.6812052045832,191.23977128138344,191.33887323659704,79334
2023-01-02 06:04:00,192.91857658496738,193.5599460651394,190.21928132093788,191.04023827270439,71344
2023-01-02 06:05:00,191.0986769229198,191.67430913197396,190.73532762554476,191.38543828559375,9048
2023-01-02 06:06:00,192.60054430178047,192.71105645245945,192.04653269235496,192.33953103368302,79643
2023-01-02 06:07:00,192.5798564077136,194.25862754855726,191.54388601349223,192.1400012310762,7520
2023-01-02 06:08:00,192.68079639731107,193.37633193719316,189.4210678638887,192.04186743927724,17928
2023-01-02 06:09:00,192.1524563284378,193.01550837195597,191.72096044019733,191.7259503591157,56368
2023-01-02 06:10:00,191.33763969355383,192.12055157424095,190.72216326482476,191.16145735842542,24501
2023-01-02 06:11:00,190.61274780109625,191.12434669577118,189.79383047620678,190.8082229789265,54751
2023-01-02 06:12:00,189.73236857831864,191.47317862880027,189.60076079641308,190.1266901992246,37191
2023-01-02 06:13:00,190.83402822501773,190.90035986400818,189.6196516957613,190.16514339927645,30476
2023-01-02 06:14:00,189.8113761816905,189.89463801155838,189.69936840620662,189.74489370392274,27948
2023-01-02 06:15:00,189.4066201861153,190.18966585095987,188.59869163783205,189.89694724223978,5483
2023-01-02 06:16:00,189.45786500759536,189.59701064571288,188.73063197308278,189.02955743663932,57123
2023-01-02 06:17:00,189.17697202038175,189.3682364209617,187.94341304342328,189.2360988239631,40887
2023-01-02 06:18:00,189.6372397716494,189.79779399230887,189.46172341708018,189.72822374070046,84017
2023-01-02 06:19:00,189.4040554768921,189.5260028373238,187.84946641019332,188.61239279685373,77254
2023-01-02 06:20:00,194.85710916344064,196.74486441288255,194.72644093658909,195.79800667053803,81909
2023-01-02 06:21:00,194.09195148345876,195.5889429209184,193.90081146154725,195.1070505704651,89780
2023-01-02 06:22:00,195.57820859806145,196.46084511255208,194.27183035605765,196.10555327130666,62055
2023-01-02 06:23:00,196.3129668534043,197.1000441405293,195.88153401609077,196.37167969062256,94165
2023-01-02 06:24:00,195.64061833958525,196.06610182484093,195.27195574255978,195.9759837716404,32257
2023-01-02 06:25:00,195.7947813036911,197.02286797876485,195.1951425864495,195.96279317044355,19327
2023-01-02 06:26:00,196.05699770776428,196.70647174270522,195.61542243819432,196.31062335360053,72304
2023-01-02 06:27:00,196.30821647301195,196.45801135237514,195.61340016476825,196.3750164132351,25866
2023-01-02 06:28:00,196.48794743429625,197.60730062266106,194.85382545598287,196.71204856545455,45649
2023-01-02 06:29:00,196.36791981522956,196.36842749415035,196.1772437837405,196.18839700464682,10166
2023-01-02 06:30:00,197.15247692764066,197.4945707935126,195.8894066688743,196.30769573009636,97279
2023-01-02 06:31:00,194.81388748321316,195.55022090179756,194.5364535768692,195.49475739374643,83334
2023-01-02 06:32:00,193.9432685479553,195.55994892399477,193.36234184627972,195.44907453384812,10042
2023-01-02 06:33:00,194.781614555358,195.1197503559577,194.61058770002055,194.9386157053364,12969
2023-01-02 06:34:00,195.23543917796053,195.4226636477578,194.22817692172822,194.52796000045208,52880
2023-01-02 06:35:00,194.96661415446528,196.26359632165483,194.9302297122384,195.26877684768465,73739
2023-01-02 06:36:00,195.57524715246927,196.5097116535023,195.29583561309778,195.92760010259923,64588
2023-01-02 06:37:00,196.78441832127135,196.9099947009408,195.58927222110657,196.30523377309052,5641
2023-01-02 06:38:00,196.14831572226578,196.6993228165982,195.16918774006837,195.68158415860069,29536
2023-01-02 06:39:00,194.63808498903123,196.19855254584155,194.18023566734308,195.51540639698422,80910
2023-01-02 06:40:00,195.95632788435202,197.66812515363634,195.47591635732525,196.24649580705596,15546
2023-01-02 06:41:00,196.35352412644264,196.6588857810837,194.43616460346271,196.34955479973192,15102
2023-01-02 06:42:00,197.87145195896235,197.97408455466018,197.00806244774782,197.7353877230397,99895
2023-01-02 06:43:00,197.67856577472608,199.44051007162005,197.0718880261405,197.9884798282251,10029
2023-01-02 06:44:00,197.65716984052466,198.6231607617995,196.95619236169404,198.12234921408657,48545
2023-01-02 06:45:00,198.0185199112651,198.39021549109063,196.14302078919414,197.9584328088023,12322
2023-01-02 06:46:00,198.5651200175896,199.23688523634985,196.30331737422256,198.05753529676292,13654
2023-01-02 06:47:00,198.30705681653777,198.65864346516867,196.76924486036276,197.9867476502907,57663
2023-01-02 06:48:00,198.52097868586418,199.34896403578634,197.6297318109804,198.42713472669732,76501
2023-01-02 06:49:00,200.00377245460854,200.14492809269726,198.54906467479162,199.01648453869382,60687
2023-01-02 06:50:00,198.47818570828284,198.9113987611371,198.2686956305702,198.56711160920344,8508
2023-01-02 06:51:00,197.51192535205138,198.37328235936698,197.3519037919113,197.79395107296347,48859
2023-01-02 06:52:00,196.8158106242011,196.94212958902813,196.50844271283154,196.72415952088824,23132
2023-01-02 06:53:00,197.793327478478,198.46331572945383,197.008860776976,197.04363443733263,66800
2023-01-02 06:54:00,197.1125676204469,197.35271555198344,195.7012407989938,196.4111047021845,17025
2023-01-02 06:55:00,193.30086990788206,196.2625995933917,193.03926662444326,195.1621909536605,78024
2023-01-02 06:56:00,196.86282980823248,197.31185804660356,194.43913625797848,195.4092147282098,66924
2023-01-02 06:57:00,196.79062056898496,197.8534647511562,196.34952228489763,196.89022088374065,68607
2023-01-02 06:58:00,197.34493401390557,197.70431506144726,196.66306647830217,196.90632399648683,25970
2023-01-02 06:59:00,196.38491849094038,198.267253275941,196.3062247925541,197.4213270371932,48736
2023-01-02 07:00:00,197.34151897716816,197.55712108118018,197.00488805040897,197.4895337515621,80990
2023-01-02 07:01:00,197.1553842052697,197.4791024658782,196.33412246837452,197.45069369043256,8840
2023-01-02 07:02:00,198.00379784323738,198.19811604879845,197.89028512350336,198.0148556271631,30654
2023-01-02 07:03:00,197.28759916955835,199.06139397987647,196.80059992849857,197.86222109684653,78385
2023-01-02 07:04:00,198.31197735354036,199.2681723915075,197.20013935042434,198.0407278304557,53408
2023-01-02 07:05:00,198.53728724983893,198.85418648623352,196.95441570128094,198.2516597062803,86939
2023-01-02 07:06:00,198.12394739505493,198.96375851569434,197.72226566184915,197.87413474844493,76967
2023-01-02 07:07:00,198.01951971166974,199.19372672549062,197.62294573960287,198.48282072656482,23442
2023-01-02 07:08:00,198.39312329926523,200.70457325618054,197.49896634655877,198.39848949056986,66243
2023-01-02 07:09:00,198.44501915121003,198.49208726628189,197.5667853757824,197.96851324526935,7630
2023-01-02 07:10:00,198.60359543001226,199.25614724487866,198.23768571146118,198.30694626481315,48736
2023-01-02 07:11:00,197.00679809669987,197.89717916653353,197.00357734135733,197.79225963408254,14008
2023-01-02 07:12:00,198.7002516106772,199.04877688331558,197.45237160193287,197.82876090443136,48487
2023-01-02 07:13:00,197.64297937937377,197.85073785607023,197.15987964573776,197.8431317811014,69395
2023-01-02 07:14:00,198.43350813294197,198.8924081502029,198.36580348500576,198.5074270328735,3393
2023-01-02 07:15:00,200.06460817306012,200.10827203591296,197.2158115519616,198.80997115005493,95680
2023-01-02 07:16:00,198.9329727518392,199.3035745713135,198.35801152499425,198.81492532033167,56971
2023-01-02 07:17:00,199.57308042582295,200.7304998188908,198.41204660620411,199.32255924997867,80627
2023-01-02 07:18:00,200.288925342304,200.69108668462462,200.04010920791833,200.17379068557997,88991
2023-01-02 07:19:00,201.01791972716634,201.14945469867084,199.85133421551583,200.52878507516633,69657
2023-01-02 07:20:00,200.29154753302595,201.95096806664966,199.75607338518995,200.55506594851246,75652
2023-01-02 07:21:00,199.49050678483556,199.89684562415087,199.3279277494736,199.78583524882941,71507
2023-01-02 07:22:00,199.02279844739317,200.48013957425178,198.8195207585662,199.16742996391693,30644
2023-01-02 07:23:00,199.94886606935668,200.3563920734886,198.66457675454345,199.00497424712987,90615
2023-01-02 07:24:00,198.7192752597514,199.10128265108048,198.1567735358231,198.6609868642725,94863
2023-01-02 07:25:00,198.31682162011984,198.85593222226524,197.47689935341035,198.5694212522598,37122
2023-01-02 07:26:00,197.54189084080625,198.73679572293477,197.2078645992062,198.62302502278743,4397
2023-01-02 07:27:00,198.67483956311872,199.042171329869,197.98913669854335,198.9585148568987,55569
2023-01-02 07:28:00,199.4088247019083,199.62356816885435,198.70798001645522,198.9363317118388,78948
2023-01-02 07:29:00,198.9417954537915,199.68970509496236,198.52493904271273,199.2465739021937,53133
2023-01-02 07:30:00,198.7473888924453,199.44358306666848,195.9390063487329,199.30503747834967,49519
2023-01-02 07:31:00,197.82667450330567,198.18851077424767,197.63287342538572,198.14380666796436,72057
2023-01-02 07:32:00,198.28007994483826,198.52005410894742,197.52785764146992,197.60525057662355,30151
2023-01-02 07:33:00,197.05142553946922,197.65186208692955,197.0304657750973,197.5395937290212,4472
2023-01-02 07:34:00,196.70827847903814,196.98385134052265,196.36987823949434,196.8424598642832,52769
2023-01-02 07:35:00,197.37333517636256,197.37920144006569,197.1866972847651,197.21641845113675,6481
2023-01-02 07:36:00,198.17060118436268,198.17327206376004,198.03086617028254,198.14180768306963,39977
2023-01-02 07:37:00,198.581091323823,198.96133696424232,198.4319293688187,198.88608489312935,20883
2023-01-02 07:38:00,198.81661918033907,199.20827624872493,198.50713691627496,198.77862105077568,89915
2023-01-02 07:39:00,198.50984402394099,200.95819831179952,198.3452884255472,199.6874723704229,25265
2023-01-02 07:40:00,200.64163756589545,200.96479289946726,198.41340595980904,199.79650220391724,53744
2023-01-02 07:41:00,199.91504447166415,200.3340162683159,199.36288795635988,199.61443606022345,24656
2023-01-02 07:42:00,199.5119907344756,202.036841390464,197.93072097446154,199.2670654235478,10304
2023-01-02 07:43:00,198.7470665060564,200.13952783356916,198.57007886990363,199.10617538967193,87616
2023-01-02 07:44:00,200.08654388648728,200.24049070798466,197.3485318264141,198.89422080206688,46911
2023-01-02 07:45:00,198.76298137281069,199.74665699464754,197.65275425705417,199.01579462943127,44013
2023-01-02 07:46:00,199.19234039432033,201.19966713548766,198.40032963151813,199.13156648420056,78981
2023-01-02 07:47:00,198.3149909550571,199.38757719421434,197.736898194295,199.15329931714308,41314
2023-01-02 07:48:00,199.97467018692515,201.574022793908,199.38103441494476,199.43426768138255,23857
2023-01-02 07:49:00,200.8467973388736,201.7128007964866,199.5379520009221,200.16657811178945,29894
2023-01-02 07:50:00,202.5590715655028,202.74626603261953,200.0734501485579,200.7568017756702,39570
2023-01-02 07:51:00,201.12429362500592,201.3808682924049,199.59047350589296,199.88256735452018,67080
2023-01-02 07:52:00,198.06972287040523,199.26214556230235,197.0523968013806,198.3711026714601,40420
2023-01-02 07:53:00,199.7699716977826,200.06582057416264,198.3606459978403,198.94696599484854,82588
2023-01-02 07:54:00,197.87355801247662,198.65890162740118,197.29757197451758,198.15105158164982,57210
2023-01-02 07:55:00,198.13576542499467,198.71376172714147,197.94072197558725,198.03725418457537,28734
2023-01-02 07:56:00,198.7073343566741,198.7337970232675,197.13820760443767,197.36187999769461,37219
2023-01-02 07:57:00,196.40428016262408,198.06910122645243,195.67750327872525,196.3146894450548,67972
2023-01-02 07:58:00,196.43022342620765,196.89542529758154,196.2075374673658,196.65321217600007,56813
2023-01-02 07:59:00,199.3482502701628,199.38908753669693,195.42704788412203,197.12074839965817,12007
2023-01-02 08:00:00,195.80863381712456,197.60727693650415,195.5304957141629,196.79953398954382,29341
2023-01-02 08:01:00,195.3132643921439,195.70621801301445,194.06526021025766,195.28946619601882,97550
2023-01-02 08:02:00,195.1773511746988,195.24141882582146,194.2432819748179,194.98896778250312,50411
2023-01-02 08:03:00,194.47558569411447,195.421045203463,193.48444173102357,195.23765905504087,74087
2023-01-02 08:04:00,194.1630867117723,195.47848012684918,194.15976121692847,194.39096512303573,79649
2023-01-02 08:05:00,194.82746424213792,195.75682685933577,194.26970642062668,194.5173347548603,49431
2023-01-02 08:06:00,193.5876429568626,194.69482893121997,193.4486027584872,194.52785239516587,5841
2023-01-02 08:07:00,194.37434884580134,195.9557633328915,193.24699138466693,194.8853701743899,41729
2023-01-02 08:08:00,195.24852303063673,195.32344682174667,194.96662139153491,194.97477210449927,83638
2023-01-02 08:09:00,193.9201501929462,194.4878057971823,193.47646198081262,194.42509789673866,85647
2023-01-02 08:10:00,195.20029348123046,196.02699733503096,194.57172465027648,195.14247100058304,77629
2023-01-02 08:11:00,195.08390170319592,195.13964842804253,195.01386909306854,195.06917768986165,74082
2023-01-02 08:12:00,196.04485348086698,197.07981975698218,194.6056553265906,195.07270578542244,58804
2023-01-02 08:13:00,195.74036145185582,195.9452337756137,194.51957572851958,194.54604773800324,98335
2023-01-02 08:14:00,193.50040765337488,194.80729192076373,192.91776030074791,194.30678591277191,53006
2023-01-02 08:15:00,193.66564229331388,193.93305049668632,192.43352658415048,193.81044707677478,22584
2023-01-02 08:16:00,193.88475171716212,194.1549461106016,193.5324734059734,193.72927186190068,61591
2023-01-02 08:17:00,195.00509445175447,195.9781040200233,194.58703801019348,194.74346890158031,20361
2023-01-02 08:18:00,193.3866953267888,193.9850987915724,193.13614777033658,193.96143688577698,81020
2023-01-02 08:19:00,193.07069719109344,194.41467672841554,192.31096963446726,193.04192696775877,48871
2023-01-02 08:20:00,194.20051298944648,194.73009675410262,193.32650735556254,193.91322382520698,15101
2023-01-02 08:21:00,193.77078562627918,194.54243923587515,193.5392341155471,193.8108432604111,43774
2023-01-02 08:22:00,195.0633687923031,195.31938107201847,192.10582860137603,193.44120368969047,43701
2023-01-02 08:23:00,193.89618384078432,194.0677202809528,193.6641881278385,194.06402905341676,14261
2023-01-02 08:24:00,195.10726044665174,195.27114853062363,193.2221433916511,193.73085088122602,14209
2023-01-02 08:25:00,192.62292579106483,195.45889555679287,192.48492038058245,194.81148721288264,29647
2023-01-02 08:26:00,194.99370740052214,196.10843576979656,194.4127441816154,195.227171603251,9221
2023-01-02 08:27:00,194.32064720994867,195.74980863340198,194.28729059477413,194.96093362779558,48833
2023-01-02 08:28:00,196.1889009281328,196.35683724461154,196.12607567081062,196.24220219130186,86413
2023-01-02 08:29:00,196.882135954275,197.16449589757147,195.11831338496788,195.90522592035006,26557
2023-01-02 08:30:00,196.3565202526087,197.2250105033341,196.32351682521937,196.3609575274659,99534
2023-01-02 08:31:00,197.05481922336256,197.9660239085841,196.34999127829101,196.5569017562271,8526
2023-01-02 08:32:00,197.24387747092334,197.6698862876707,197.18712005978773,197.34415615059987,2251
2023-01-02 08:33:00,198.21056808635714,199.09540008100038,197.57809266117755,198.28835589452825,33588
2023-01-02 08:34:00,198.5292958806688,198.68984148166433,197.6935822242422,198.32722288041788,55492
2023-01-02 08:35:00,197.80677526339053,198.39775862473164,196.82986808377404,197.8987857810232,7889
2023-01-02 08:36:00,198.47322123044685,198.70839405392545,197.81502846160117,198.19165944534353,95302
2023-01-02 08:37:00,197.90249797200494,199.130845418805,197.24368116418924,197.80852600999972,30146
2023-01-02 08:38:00,199.0577642870083,199.10495428620587,198.2562484779452,199.02310235376243,53318
2023-01-02 08:39:00,198.9007558131723,199.42963513323627,197.61054202996937,199.12452571951673,74588
2023-01-02 08:40:00,198.92892420792307,199.36159185124143,198.61329237045695,198.92620473016825,99084
2023-01-02 08:41:00,198.26008234105225,199.23744178065766,197.53334508355462,199.0563106076436,38638
2023-01-02 08:42:00,198.62025036731606,198.70744261993747,197.63517586525083,198.27175427135532,2147
2023-01-02 08:43:00,196.92103378566162,197.81083658125624,195.71024013506099,197.7136505871119,3847
2023-01-02 08:44:00,199.5924891253626,200.23516686170268,198.04636498521475,198.44543660003634,86770
2023-01-02 08:45:00,198.06761423561974,198.40248730426538,197.8280562533224,198.07420812772472,61335
2023-01-02 08:46:00,197.5260736477959,197.8318706265519,197.4379583133898,197.47191735691266,85990
2023-01-02 08:47:00,198.12074713679672,198.48231026177555,197.17438738895635,197.80958609263763,34388
2023-01-02 08:48:00,199.2944937118826,199.80796403972323,198.49867935756816,198.53299799543353,65347
2023-01-02 08:49:00,199.46356667848863,200.44941914661348,198.4724044216164,198.9810591637883,40983
2023-01-02 08:50:00,199.78814603106426,200.085992803642,199.29380301367507,199.59554114020253,44820
2023-01-02 08:51:00,198.54631475957126,199.3904634916482,198.32423466314864,199.16234191861074,27076
2023-01-02 08:52:00,199.19031010408344,199.46029898913685,198.15006318255016,198.3327447263431,31752
2023-01-02 08:53:00,199.99064602918492,200.06458492034898,198.63821740194763,199.2458688726428,61533
2023-01-02 08:54:00,200.20314474407627,200.36946792546271,198.84212188672507,199.07291558495672,17003
2023-01-02 08:55:00,198.7561820888587,199.07995510853954,198.6028108772577,198.94302069678318,73954
2023-01-02 08:56:00,199.2945634810629,200.3055341670924,198.60354677301362,199.75561986280653,18710
2023-01-02 08:57:00,200.45024721064053,200.61889245807754,199.73868749080063,200.10892563573518,66657
2023-01-02 08:58:00,199.54088682941259,201.21865581010988,197.07481790431177,200.40261816514393,38081
2023-01-02 08:59:00,202.28456678677082,203.23805720138876,201.12896435097272,201.72427484171598,51228
2023-01-02 09:00:00,202.61101538114045,202.71697333350116,201.2725786462661,201.35500752408757,94309
2023-01-02 09:01:00,201.92407296479794,202.40670841165777,201.36648985189174,201.93561879275282,84102
2023-01-02 09:02:00,202.18567736090807,202.6252779168357,201.71899960226384,201.99035129659828,21655
2023-01-02 09:03:00,201.94783112447155,204.8198927451868,201.82185792474928,202.1733094780174,9483
2023-01-02 09:04:00,201.1649005285201,204.6252710486208,200.90677375593629,203.1205733695666,99224
2023-01-02 09:05:00,203.40306348246938,204.81291900990956,203.39252371204702,203.4503410968889,41094
2023-01-02 09:06:00,203.77656836131027,203.93699413451185,202.08782876597414,203.7992356936799,42450
2023-01-02 09:07:00,203.88071043283043,204.80887788904334,203.2400027581332,204.47534414410808,26209
2023-01-02 09:08:00,204.8141653439226,205.64599149007373,204.08075684435116,204.27192017361364,47316
2023-01-02 09:09:00,203.81919431059305,204.06454177975485,202.47769341642845,203.7780664551042,19556
2023-01-02 09:10:00,203.32511344443657,203.67303742832672,202.7826453651712,203.15971666963335,28962
2023-01-02 09:11:00,202.29929607149705,202.51464842615252,201.9631676706233,201.98157929859303,16638
2023-01-02 09:12:00,203.80622843620472,205.1782436644027,203.22787781076238,203.247725346934,39754
2023-01-02 09:13:00,202.58365843999653,202.7253042872196,201.8724867757655,202.59537634671878,87619
2023-01-02 09:14:00,202.25400215578657,203.88166323384394,201.9304290354134,202.48116100093816,73617
2023-01-02 09:15:00,201.97236423666402,203.2455092197269,201.90089873792476,202.33326068201222,55376
2023-01-02 09:16:00,201.55809878419512,203.33419523459906,201.1371345875484,202.54008980665006,14353
2023-01-02 09:17:00,202.8592043664105,203.96775137307213,202.45388635755612,203.05600228048974,86388
2023-01-02 09:18:00,203.53679030009226,204.38031665818022,203.2049796722627,203.6004808005618,72296
2023-01-02 09:19:00,203.30258078245384,203.73349284281448,202.4256632675901,203.26469630813207,14771
2023-01-02 09:20:00,202.91792862663337,205.47176081837736,202.20672314220968,203.183112944565,67026
2023-01-02 09:21:00,203.05674173682073,203.7173164526056,201.6743547035706,203.37567767784725,5263
2023-01-02 09:22:00,202.73239596897378,203.5215525363384,202.65326724322546,203.2442820666549,8769
2023-01-02 09:23:00,203.64542474446165,205.2354232769067,203.3709730880705,204.24465788775518,26334
2023-01-02 09:24:00,204.22687292949374,205.68940484430667,202.71180757276517,204.56591938663038,84117
2023-01-02 09:25:00,205.53983511078087,205.67208552984152,203.97882929748064,205.0373688283893,33749
2023-01-02 09:26:00,206.4437675643361,207.01331458113873,202.95764814359126,205.4656188587917,12635
2023-01-02 09:27:00,207.19297094848227,207.24496224736626,205.58105739036498,206.20949101770609,66110
2023-01-02 09:28:00,206.4439498491253,207.56156027602162,204.36401095673463,206.34209705725843,2904
2023-01-02 09:29:00,205.9755104271898,206.58361973488763,204.70781099259548,205.55995819594796,71805
2023-01-02 09:30:00,205.98986007036046,206.54559939347513,205.0635369695636,205.82699370772863,31968
2023-01-02 09:31:00,205.37690312154345,205.57293251441772,205.05321027819173,205.44537591325948,2650
2023-01-02 09:32:00,204.6828091599361,205.5306641342372,204.53655556405647,205.1401148921625,13467
2023-01-02 09:33:00,206.025675267971,206.8260012102915,205.07190461771003,205.52148925017988,99331
2023-01-02 09:34:00,206.0069229568205,206.4791292758685,205.70997851020982,206.30552274196788,47900
2023-01-02 09:35:00,205.74440164206322,206.95741149193137,204.7814638157838,206.33931862551628,89180
2023-01-02 09:36:00,205.58663108819033,207.79844604829464,203.15567186548827,206.55112573754502,36518
2023-01-02 09:37:00,207.60669463212025,208.46653063280513,207.48003198184946,207.6265640893038,93816
2023-01-02 09:38:00,207.89788634565167,208.68013552306735,207.45884872067677,207.79728701206508,69415
2023-01-02 09:39:00,209.36087299893936,209.9457154291186,209.3212510054762,209.43993481914165,5357
2023-01-02 09:40:00,210.3564326030625,210.37292930321996,209.56155777171924,209.81619972258557,94837
2023-01-02 09:41:00,208.69803584826576,209.42126309301543,208.60078635819468,208.72887169034044,11865
2023-01-02 09:42:00,208.23340186943844,209.26078435506585,207.8751919569981,209.22147701722102,69368
2023-01-02 09:43:00,209.76123639221547,209.8112484782432,209.35118562758325,209.48163872571078,95404
2023-01-02 09:44:00,209.7463198078535,210.44916440012835,209.09045911856438,210.3131254510121,62039
2023-01-02 09:45:00,210.95194632653548,213.26770308209856,210.58855404926527,210.7588933855,97939
2023-01-02 09:46:00,211.13177863875757,212.61992729438975,210.20319709329496,210.69242678493748,72294
2023-01-02 09:47:00,208.6930823494478,210.5862244007634,208.4449807415836,209.939644928079,3921
2023-01-02 09:48:00,209.06418431235346,210.91714573211803,208.6003184224821,209.82899208732277,5428
2023-01-02 09:49:00,209.25748450472685,210.26747416293804,209.20205068419085,209.31458343756233,74647
2023-01-02 09:50:00,208.33213499051956,209.22595304176096,207.63488540749861,208.97097882369127,89783
2023-01-02 09:51:00,209.36158344747193,209.6693767235814,208.0775940242701,209.36086333743242,53557
2023-01-02 09:52:00,210.85143830609607,211.16000847869788,210.41472538206065,210.43063736993238,96983
2023-01-02 09:53:00,211.85660907388356,212.83699983320395,210.3465157287852,210.70083337838665,13366
2023-01-02 09:54:00,209.83816185903555,210.89617434457693,209.5726925461691,209.96598278834276,47923
2023-01-02 09:55:00,210.056062036294,210.61668609351716,209.76221452446163,210.2670336951711,31564
2023-01-02 09:56:00,211.57323007513466,211.78486057851998,210.41736652078444,211.0428968579103,76511
2023-01-02 09:57:00,210.88667391084397,213.3097509098442,210.6532871402454,210.67793009585012,3642
2023-01-02 09:58:00,210.46380597718013,210.85440083752636,208.1050754521971,210.61429451104382,14849
2023-01-02 09:59:00,210.76250808942052,212.1264978526546,209.48469383448628,210.64463657180653,20344
2023-01-02 10:00:00,210.416269154189,210.59241997559295,209.51076174424128,210.1696971757486,22214
2023-01-02 10:01:00,210.17465616675625,211.99046585819485,209.32796324368903,210.59946085286396,39226
2023-01-02 10:02:00,210.01620997869713,210.65781463694572,209.68738762601873,210.54410595428538,92691
2023-01-02 10:03:00,211.5012377977497,211.78589486149252,210.6399099872272,210.83015061484448,23522
2023-01-02 10:04:00,211.02940248748772,211.29718556794504,210.05170503542493,210.28990330135943,7680
2023-01-02 10:05:00,209.14495396473885,210.73179196497676,208.67191393869422,210.0349531006694,13507
2023-01-02 10:06:00,211.52578844678027,211.59113980306896,209.18219960014113,210.51113259981597,75955
2023-01-02 10:07:00,210.27525809395928,210.69778992077005,210.23626369503523,210.29672712572315,50007
2023-01-02 10:08:00,211.01131868889237,212.46142734791485,210.90467665351466,211.40728133577215,50353
2023-01-02 10:09:00,211.63458934215964,212.42289200166596,210.47403940716023,211.1749640653332,89095
2023-01-02 10:10:00,211.3185468371165,211.40864103729982,211.08369531967938,211.33842492839977,69696
2023-01-02 10:11:00,212.29747785519774,212.33031179257534,211.49086694278154,211.95083560342476,45233
2023-01-02 10:12:00,211.24697383991725,212.36536368566095,210.48588815275042,211.07015928012584,51865
2023-01-02 10:13:00,209.5783220478968,211.24682885337361,209.5350281973978,209.97630370683396,8872
2023-01-02 10:14:00,209.06698659057074,209.49464115965415,208.41770681841126,209.03624631622338,8839
2023-01-02 10:15:00,209.32684120353798,211.28642055753178,208.52763078467189,209.84892746577188,16652
2023-01-02 10:16:00,208.89906425548008,210.63859329497902,207.57092693700895,209.52249183843213,7859
2023-01-02 10:17:00,211.21719564493253,211.4238783719001,211.01983067621885,211.1514449544735,34520
2023-01-02 10:18:00,209.8172469705147,212.1523177421459,209.6562169946271,210.81513501166313,79840
2023-01-02 10:19:00,211.014172579536,211.47125996547845,210.58201640909041,210.9529351488645,50266
2023-01-02 10:20:00,211.78217561112152,213.24627574978607,210.69415734177167,211.9499683048288,70516
2023-01-02 10:21:00,214.00373485705055,214.76572335232143,212.11492045207459,213.24673727384487,40093
2023-01-02 10:22:00,215.27814819337658,216.2512731588903,213.5049244549221,214.58688868236047,52970
2023-01-02 10:23:00,215.479687787842,216.33640789844256,215.28493927087413,215.38624602066415,50620
2023-01-02 10:24:00,215.66588390021036,216.89227110865625,215.34743255115794,216.06949159464114,1425
2023-01-02 10:25:00,215.4277840875393,216.80640166235753,214.965775564051,216.47517953381066,74677
2023-01-02 10:26:00,216.99488416390673,217.16010482680375,216.95887377936634,217.00231461287993,51727
2023-01-02 10:27:00,216.59693015503163,217.4275368494357,215.00443685375112,216.66518911566666,76593
2023-01-02 10:28:00,217.9720234678553,217.9840761077426,215.82015731741689,216.15502998714547,50985
2023-01-02 10:29:00,215.98095681910397,216.3304557557926,215.32583570480614,216.1744572723156,98339
2023-01-02 10:30:00,214.54174661628107,216.02868397296095,212.24819174768882,213.14762292210077,48084
2023-01-02 10:31:00,213.58402846605412,213.97669383777426,213.31124059246113,213.61423767156757,70642
2023-01-02 10:32:00,213.395035068644,214.62075925765083,212.83767955299513,214.24779947695214,86623
2023-01-02 10:33:00,214.12201667527452,214.40634076245541,211.20903839939632,214.32604719943976,2408
